_id,name,latitude,longitude
652b9d229c8deef2485bf8e9,Gangarama Temple,6.916719818441023,79.85406531012194
652b9d229c8deef2485bf8ea,Independence Square,6.904767900890669,79.86235274076459
652b9d229c8deef2485bf8ec,"St. Anthony's Shrine, Kochchikade",6.946733598135862,79.85617107921762
